sub_ms_class,frontge_lot,area_lot,shape_lot,slopeland,style_house,ovl_quality,ovl_condition,year_constructed,year_remod,masvnrarea,exterqual,extercond,bsmtqual,bsmtcond,bsmtexposure,bsmtfintype1,bsmtfinsf1,bsmtfintype2,bsmtfinsf2,bsmtunfsf,totalbsmtsf,heatingqc,centralair,1stflrsf,2ndflrsf,lowqualfinsf,grlivarea,bsmtfullbath,bsmthalfbath,fullbath,halfbath,bedroomabvgr,kitchenabvgr,kitchenqual,totrmsabvgrd,functional,fireplacequ,garagetype,garagefinish,garagecars,garagequal,paveddrive,wooddecksf,openporchsf,enclosedporch,3ssnporch,screenporch,poolarea,miscval,mosold,yrsold,zoning_ms_FV,zoning_ms_RH,zoning_ms_RL,zoning_ms_RM,streetname_Pave,contour_land_HLS,contour_land_Low,contour_land_Lvl,util_NoSeWa,configlot_CulDSac,configlot_FR2,configlot_FR3,configlot_Inside,electrical_FuseF,electrical_FuseP,electrical_Mix,electrical_SBrkr,type_building_2fmCon,type_building_Duplex,type_building_Twnhs,type_building_TwnhsE,saleprice
70,90.0,9900,0,1,4,6,4,1880,1950,0.0,2,2,3,1,3,6,0,6,0,1008,1008,2,1,1178,1032,0,2210,0,0,2,0,5,1,3,8,0,0,6,3,1,4,2,0,48,0,0,0,0,0,5,2007,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,117500
190,70.0,5600,0,1,4,4,5,1930,1950,0.0,3,3,5,5,5,7,0,7,0,0,0,3,0,372,720,0,1092,0,0,2,0,3,2,3,7,3,0,7,4,0,6,2,0,0,0,0,0,0,3500,7,2010,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,55000
20,80.0,8816,0,1,1,5,6,1963,1963,0.0,2,2,3,1,4,4,651,6,0,470,1121,2,1,1121,0,0,1121,1,0,1,0,3,1,2,5,0,0,6,3,2,3,0,0,80,0,0,0,0,0,6,2009,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,139000
20,74.0,9612,0,1,1,8,5,2008,2009,72.0,1,2,2,1,4,6,0,6,0,1468,1468,0,1,1468,0,0,1468,0,0,2,0,3,1,1,6,0,4,2,1,3,3,0,210,150,0,0,0,0,0,12,2009,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,244600
70,60.0,3600,0,1,4,6,7,1910,1993,0.0,2,2,3,1,4,6,0,6,0,684,684,0,0,684,684,0,1368,0,0,1,0,3,1,2,7,0,0,6,3,1,3,2,0,158,0,0,0,0,0,10,2006,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,114504
20,60.0,7200,0,1,1,5,7,1972,1972,0.0,2,2,3,1,2,2,632,6,0,148,780,0,1,780,0,0,780,0,0,1,0,2,1,2,4,0,0,6,3,1,3,0,196,0,0,0,0,0,0,1,2008,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,124900
20,84.0,11096,0,1,1,8,5,2006,2006,0.0,1,2,2,1,2,1,24,6,0,1632,1656,0,1,1656,0,0,1656,0,0,2,0,3,1,1,7,0,0,2,2,3,3,0,0,146,0,0,0,0,0,7,2007,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,249700
60,68.0,9179,1,1,4,7,5,1999,1999,158.0,1,2,2,1,4,1,633,6,0,240,873,0,1,882,908,0,1790,1,0,2,1,3,1,1,7,0,0,2,2,2,3,0,0,88,0,0,0,0,0,6,2008,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,193000
20,60.0,8190,0,1,1,4,6,1954,1954,0.0,2,2,3,1,4,4,732,6,0,216,948,0,1,948,0,0,948,1,0,1,0,3,1,2,5,0,3,6,3,1,3,0,0,36,0,0,0,0,0,10,2007,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,119000
50,59.0,5310,0,1,3,6,8,1910,2003,0.0,2,1,3,3,4,6,0,6,0,485,485,1,1,1001,634,0,1635,0,0,1,0,2,1,1,5,0,0,2,3,1,4,0,394,0,0,0,0,0,0,6,2006,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,117000
190,75.0,10382,0,1,7,6,5,1958,1958,105.0,2,3,3,1,1,2,513,6,0,75,588,2,1,1095,0,0,1095,1,0,1,0,2,1,2,6,0,0,2,2,1,3,0,0,0,0,0,0,0,0,3,2006,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,140000
50,60.0,10410,0,1,3,3,4,1915,1950,0.0,2,2,3,1,4,6,0,6,0,672,672,2,1,694,520,0,1214,0,0,1,0,3,1,2,6,0,0,6,3,3,3,0,216,0,160,0,0,0,0,1,2006,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,105000
20,70.0,9100,0,1,1,7,5,2000,2000,244.0,1,2,2,1,2,1,1400,6,0,125,1525,0,1,1525,0,0,1525,1,0,2,0,3,1,1,6,0,0,2,2,2,3,0,219,36,0,0,0,0,0,9,2006,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,235000
160,24.0,2280,0,1,4,7,5,1999,1999,360.0,2,2,2,1,4,2,549,6,0,195,744,1,1,757,744,0,1501,0,0,2,1,3,1,2,6,0,0,6,3,2,3,0,0,0,0,0,0,0,0,8,2008,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,179400
20,68.0,9450,0,2,1,4,5,1954,1954,0.0,2,2,3,1,4,5,552,6,0,342,894,0,1,894,0,0,894,0,0,1,0,3,1,2,5,0,0,6,3,2,3,0,0,0,0,0,0,0,0,5,2007,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,110000
60,70.06040268456375,10316,1,1,4,7,5,2000,2000,0.0,1,2,2,1,4,1,735,6,0,257,992,0,1,992,873,0,1865,1,0,2,1,3,1,1,7,0,3,2,2,3,3,0,0,184,0,0,0,0,0,6,2008,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,235000
190,65.0,7800,0,1,3,5,7,1939,1950,0.0,2,2,2,1,3,4,507,6,0,286,793,2,1,793,325,0,1118,1,0,1,0,3,1,2,5,0,4,6,3,2,3,0,0,0,0,0,271,0,0,5,2006,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,119900
20,85.0,8500,0,1,1,5,3,1961,1961,203.0,2,2,3,1,4,4,600,6,0,635,1235,2,1,1235,0,0,1235,0,0,1,0,2,1,2,6,0,0,2,3,2,3,0,0,0,0,0,0,0,0,12,2006,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,98600
120,70.06040268456375,4426,0,1,1,6,5,2004,2004,169.0,1,2,2,1,2,1,662,6,0,186,848,0,1,848,0,0,848,1,0,1,0,1,1,1,3,0,0,2,2,2,3,0,160,0,0,0,0,0,0,5,2010,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,143000
160,35.0,3735,0,1,4,7,5,1999,1999,218.0,1,2,2,1,4,1,450,6,0,241,691,0,1,713,739,0,1452,1,0,2,1,3,1,1,6,0,0,6,3,2,3,0,0,34,0,0,0,0,0,3,2006,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,183900
20,70.06040268456375,8978,1,1,1,5,5,1968,1968,0.0,2,2,3,1,4,6,0,6,0,948,948,2,1,948,0,0,948,0,0,1,0,3,1,2,6,0,0,2,3,1,3,0,147,0,0,0,0,0,0,5,2007,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,108000
120,70.06040268456375,4438,0,1,1,6,5,2004,2004,169.0,1,2,2,1,1,1,662,6,0,186,848,0,1,848,0,0,848,1,0,1,0,1,1,1,4,0,4,2,1,2,3,0,140,0,0,0,0,0,0,6,2008,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,144500
50,70.06040268456375,7015,1,1,3,5,4,1950,1950,161.0,2,2,3,1,4,5,185,6,0,524,709,2,1,979,224,0,1203,1,0,1,0,3,1,1,5,0,3,6,3,1,3,0,0,0,248,0,0,0,0,7,2009,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,110000
20,48.0,10635,2,1,1,8,5,2003,2003,171.0,1,2,2,1,2,3,370,1,972,315,1657,0,1,1668,0,0,1668,1,0,2,0,3,1,1,8,0,3,2,1,2,3,0,0,262,0,0,0,0,0,5,2010,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,232000
80,80.0,9600,0,1,7,6,7,1976,1994,360.0,1,1,3,1,4,6,0,6,0,528,528,0,1,1094,761,0,1855,0,0,2,1,3,1,2,7,0,3,2,2,2,3,0,113,100,0,0,0,0,0,8,2007,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,187000
45,60.0,9000,0,1,2,6,3,1928,1950,0.0,2,2,4,3,4,6,0,6,0,784,784,2,0,784,0,0,784,0,0,1,0,2,1,2,5,0,0,6,3,2,4,2,0,0,91,0,0,0,0,10,2009,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,76000
90,72.0,10791,0,1,1,4,5,1967,1967,0.0,2,2,5,5,5,7,0,7,0,0,0,2,1,1296,0,0,1296,0,0,2,0,2,2,2,6,0,0,5,3,2,3,0,0,0,0,0,0,0,500,10,2006,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,90000
90,82.0,7136,1,1,4,6,6,1946,1950,423.0,2,2,2,1,4,4,484,6,0,495,979,2,0,979,979,0,1958,0,0,2,0,4,2,2,8,0,0,2,3,2,3,0,0,0,0,0,0,0,0,8,2007,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,145000
20,100.0,17500,0,1,1,7,8,1959,2002,0.0,1,1,2,1,2,1,1406,6,0,496,1902,2,1,1902,0,0,1902,1,0,2,0,3,1,0,7,0,3,2,1,2,3,0,0,207,162,0,0,0,0,5,2010,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,335000
60,59.0,7837,1,1,4,6,7,1993,1994,0.0,1,2,2,1,4,6,0,6,0,799,799,1,1,799,772,0,1571,0,0,2,1,3,1,2,7,0,3,2,2,2,3,0,0,40,0,0,0,0,0,5,2009,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,178000
20,85.0,10182,1,1,1,8,5,2006,2006,420.0,1,2,1,1,3,1,1220,6,0,440,1660,0,1,1660,0,0,1660,1,0,2,0,3,1,1,8,0,4,2,2,2,3,0,322,50,0,0,0,0,0,5,2006,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,290000
20,60.0,11664,0,1,1,6,5,1948,1950,206.0,2,2,3,3,4,3,336,6,0,746,1082,2,1,1082,0,0,1082,0,0,1,0,2,1,2,5,0,4,6,3,1,3,0,0,130,0,0,0,0,0,11,2007,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,119200
70,60.0,7740,0,1,4,4,7,1910,1950,0.0,2,2,4,1,4,6,0,6,0,622,622,1,1,741,622,0,1363,0,0,1,0,3,1,2,6,0,0,6,3,2,3,0,0,0,0,0,168,0,0,6,2010,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,125500
30,45.0,8212,0,1,1,3,3,1914,1950,0.0,2,3,3,3,4,4,203,6,0,661,864,2,0,864,0,0,864,1,0,1,0,2,1,2,5,0,0,6,3,1,3,0,0,0,96,0,0,0,0,6,2010,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,58500
190,60.0,6780,0,1,3,6,8,1935,1982,0.0,2,3,3,1,2,1,490,6,0,30,520,1,0,520,0,234,754,1,0,1,0,2,1,2,5,0,0,7,4,0,6,2,53,0,0,0,0,0,0,6,2006,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,84500
120,40.0,6792,1,1,1,7,5,2005,2006,94.0,1,2,2,1,4,6,0,6,0,1368,1368,0,1,1368,0,0,1368,0,0,2,0,2,1,1,6,0,4,2,2,2,3,0,132,35,0,0,0,0,0,3,2006,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,202665
20,70.06040268456375,8475,1,1,1,4,7,1956,1956,0.0,2,2,3,1,4,2,228,6,0,724,952,0,1,952,0,0,952,0,0,1,0,2,1,2,4,0,0,6,3,1,3,0,0,0,0,0,0,0,0,4,2008,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,135750
20,73.0,8925,1,1,1,8,5,2007,2007,0.0,1,2,2,1,2,1,16,6,0,1450,1466,0,1,1466,0,0,1466,0,0,2,0,3,1,1,7,0,0,2,1,3,3,0,100,18,0,0,0,0,0,7,2009,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,201000
20,78.0,11645,0,1,1,7,5,2005,2005,0.0,1,2,2,1,2,1,1300,6,0,434,1734,0,1,1734,0,0,1734,1,0,2,0,3,1,1,7,0,0,2,1,2,3,0,160,24,0,0,0,0,0,1,2006,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,260000
120,53.0,4043,0,1,1,6,5,1977,1977,0.0,2,2,2,1,4,2,360,6,0,709,1069,2,1,1069,0,0,1069,0,0,2,0,2,1,2,4,0,2,2,2,2,3,0,0,55,0,0,165,0,0,7,2010,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,127500
80,80.0,8816,0,1,7,6,7,1971,1971,80.0,2,2,3,1,2,1,504,6,0,506,1010,1,1,1052,0,0,1052,1,0,1,0,3,1,2,6,0,0,2,3,2,3,0,0,0,0,0,0,0,0,6,2010,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,155000
60,79.0,12420,0,1,4,7,5,2001,2001,0.0,1,2,2,1,4,1,666,6,0,278,944,0,1,944,896,0,1840,1,0,2,1,3,1,1,6,0,0,2,2,2,3,0,0,45,0,0,0,0,0,6,2009,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,230000
60,76.0,10142,1,1,4,7,5,2004,2004,0.0,1,2,2,1,4,1,656,6,0,300,956,0,1,956,1128,0,2084,1,0,2,1,4,1,1,8,0,0,4,2,2,3,0,0,45,0,0,0,0,0,1,2010,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,233000
45,58.0,6380,0,1,2,5,6,1922,1950,0.0,2,2,3,3,4,6,0,6,0,993,993,2,1,1048,0,0,1048,0,0,1,0,2,1,2,5,0,4,6,3,1,3,0,0,0,116,0,0,0,0,8,2006,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,113000
20,37.0,6951,1,1,1,5,5,1984,1985,0.0,2,2,3,1,4,2,658,6,0,218,876,2,1,923,0,0,923,1,0,1,0,3,1,2,5,0,0,2,3,1,3,0,362,0,0,0,0,0,0,10,2008,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,119500
120,43.0,7052,1,1,1,7,5,2005,2005,240.0,1,2,2,1,2,1,659,6,0,705,1364,0,1,1364,0,0,1364,1,0,2,0,2,1,1,6,0,4,2,2,2,3,0,192,36,0,0,0,0,0,6,2006,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,185850
45,51.0,6120,0,1,2,7,8,1929,2001,0.0,2,2,3,1,4,6,0,6,0,832,832,0,1,854,0,0,854,0,0,1,0,2,1,2,5,0,0,6,3,2,3,0,48,112,0,0,0,0,0,7,2007,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,132000
60,43.0,10667,2,1,4,7,6,1996,1996,0.0,1,2,2,1,2,1,385,2,344,70,799,0,1,827,834,0,1661,1,0,2,1,3,1,1,6,0,3,2,2,2,3,0,158,61,0,0,0,0,0,4,2009,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,212000
20,65.0,7800,0,1,1,5,7,1967,2004,89.0,2,2,3,1,4,2,450,6,0,414,864,0,1,899,0,0,899,0,0,1,0,3,1,1,5,0,0,2,1,1,3,0,64,0,0,0,0,0,0,6,2009,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,130000
60,85.0,12244,0,1,4,8,5,2003,2003,226.0,1,2,2,1,1,1,871,6,0,611,1482,0,1,1482,780,0,2262,1,0,2,1,4,1,1,10,0,4,2,1,3,3,0,168,0,0,0,0,0,0,8,2008,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,305000
30,70.0,5684,0,1,1,6,8,1930,2005,0.0,2,2,3,1,4,6,0,6,0,813,813,0,1,813,0,0,813,0,0,1,0,2,1,1,5,0,0,6,3,1,4,2,0,113,0,0,0,0,0,6,2006,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,110000
60,80.0,10421,0,1,4,7,5,1988,1988,42.0,2,2,2,1,4,1,394,6,0,586,980,2,1,980,734,0,1714,0,0,2,1,3,1,2,7,0,3,2,3,2,3,0,228,66,156,0,0,0,500,3,2010,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,196500
60,108.0,13418,0,1,4,8,5,2004,2005,132.0,1,2,1,1,2,6,0,6,0,1117,1117,0,1,1132,1320,0,2452,0,0,3,1,4,1,1,9,0,4,4,1,3,3,0,113,32,0,0,0,0,0,9,2006,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,309000
20,85.0,14536,0,1,1,8,5,2002,2003,236.0,1,2,2,1,2,1,1300,6,0,316,1616,0,1,1629,0,0,1629,1,0,2,0,3,1,1,9,0,4,2,1,3,3,0,0,252,0,0,0,0,0,11,2007,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,270000
20,60.0,7200,0,1,1,5,7,1950,1950,0.0,2,2,3,1,4,3,534,4,96,246,876,2,1,988,0,0,988,0,0,1,0,3,1,2,6,0,0,2,3,1,3,0,0,80,0,0,0,0,0,5,2007,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,119000
60,58.0,14054,1,1,4,7,5,2006,2006,0.0,1,2,2,1,2,6,0,6,0,879,879,0,1,879,984,0,1863,0,0,2,1,4,1,1,9,0,4,4,1,3,3,0,100,17,0,0,0,0,0,11,2006,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,219210
60,98.0,12203,1,1,4,8,5,1998,1999,975.0,1,2,2,1,4,1,854,6,0,371,1225,0,1,1276,1336,0,2612,1,0,2,1,4,1,1,8,0,3,2,1,3,3,0,250,0,0,0,0,0,0,7,2009,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,336000
120,63.0,8849,1,1,1,9,5,2005,2005,616.0,0,2,1,1,4,1,28,6,0,1656,1684,0,1,1684,0,0,1684,0,0,2,0,2,1,0,6,0,5,2,2,2,3,0,495,72,0,0,0,0,0,7,2008,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,266000
60,70.06040268456375,11170,2,1,4,7,5,1990,1991,0.0,2,2,2,1,4,5,1216,6,0,0,1216,0,1,1298,1216,0,2514,0,0,2,1,4,1,2,8,0,0,2,1,2,3,0,0,0,0,0,0,0,0,4,2006,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,250000
60,85.0,10625,0,1,4,7,5,2005,2005,0.0,1,2,2,1,4,6,0,6,0,1026,1026,0,1,1026,932,0,1958,0,0,2,1,3,1,1,9,0,4,2,1,3,3,0,154,210,0,0,0,0,0,7,2008,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,250000
90,70.0,8393,0,1,1,5,5,1959,2005,122.0,2,2,3,1,4,5,528,6,0,1098,1626,0,1,1712,0,0,1712,0,0,2,0,4,2,2,8,0,0,2,1,2,3,0,272,54,0,0,0,0,0,6,2006,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,145000
60,80.0,9554,1,1,4,8,5,1993,1994,125.0,1,2,2,1,4,1,380,6,0,397,777,0,1,1065,846,0,1911,0,0,2,1,3,1,1,8,0,3,2,2,2,3,0,182,81,0,0,0,0,0,9,2006,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,215000
85,70.0,8400,0,1,8,6,5,1966,1966,0.0,2,2,3,1,1,5,187,4,627,0,814,1,1,913,0,0,913,1,0,1,0,3,1,2,6,0,0,6,3,1,3,0,0,0,252,0,0,0,0,5,2007,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,129000
20,72.0,10011,1,1,1,5,6,1957,1996,64.0,2,2,3,1,4,3,360,6,0,710,1070,2,1,1236,0,0,1236,0,1,1,0,2,1,1,6,1,2,2,3,1,3,0,0,0,0,0,0,0,0,5,2006,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,134450
60,70.06040268456375,14364,1,2,4,7,5,1988,1989,128.0,1,2,2,1,1,1,1065,6,0,92,1157,0,1,1180,882,0,2062,1,0,2,1,3,1,2,7,0,4,2,1,2,3,0,60,55,0,0,154,0,0,4,2007,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,277000
50,98.0,8820,0,1,3,5,6,1890,1996,0.0,2,2,3,1,4,5,1088,6,0,0,1088,2,1,1188,561,120,1869,0,0,1,0,2,1,2,7,0,0,6,3,2,3,0,48,0,244,0,0,0,0,9,2009,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,124900
60,70.06040268456375,9375,0,1,4,7,5,1997,1998,573.0,2,2,2,1,4,1,739,6,0,318,1057,0,1,1057,977,0,2034,1,0,2,1,3,1,1,8,0,0,2,2,2,3,0,576,36,0,0,0,0,0,2,2009,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,219500
20,70.0,11200,0,1,1,5,5,1965,1965,0.0,2,2,3,1,4,4,906,6,0,134,1040,0,1,1040,0,0,1040,1,0,1,0,3,1,2,5,0,0,6,3,1,3,0,0,0,0,0,0,0,0,2,2008,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,129500
50,50.0,6000,0,1,3,5,8,1925,1997,0.0,2,2,3,1,4,6,0,6,0,884,884,0,1,884,464,0,1348,1,0,1,0,3,1,2,5,0,2,6,3,1,3,2,0,0,208,0,0,0,0,5,2009,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,117000
60,65.0,8366,1,1,4,6,5,2004,2004,0.0,1,2,2,1,4,6,0,6,0,798,798,0,1,798,842,0,1640,0,0,2,1,3,1,1,6,0,0,2,2,2,3,0,138,45,0,0,0,0,0,12,2008,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,173000
160,30.0,3182,0,1,4,7,5,2004,2005,0.0,1,2,2,1,4,6,0,6,0,600,600,0,1,600,600,0,1200,0,0,2,1,2,1,1,4,0,0,6,2,2,3,0,0,172,0,0,0,0,0,6,2010,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,151000
20,91.0,12274,1,1,1,7,5,2008,2008,256.0,1,2,2,1,4,6,0,6,0,1417,1417,0,1,1428,0,0,1428,0,0,2,0,3,1,0,6,0,0,2,2,2,3,0,0,60,0,0,0,0,0,7,2008,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,227680
50,50.0,6000,0,1,3,6,6,1939,1950,0.0,2,3,3,1,4,6,0,6,0,780,780,0,1,825,587,0,1412,0,0,1,0,4,1,2,6,0,4,6,3,1,3,0,45,0,0,0,0,0,0,5,2009,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,132500
80,70.06040268456375,9125,1,1,7,7,5,1992,1992,170.0,2,2,2,1,4,6,0,6,0,384,384,1,1,812,670,0,1482,0,0,2,1,3,1,1,7,0,3,2,1,2,3,0,100,25,0,0,0,0,0,7,2007,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,163900
160,24.0,2645,0,1,4,8,5,1999,2000,456.0,1,2,2,1,4,6,0,6,0,776,776,0,1,764,677,0,1441,0,0,2,1,2,1,1,5,0,0,6,3,2,3,0,206,0,0,0,0,0,0,11,2007,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,174000
70,60.0,9600,0,1,4,7,7,1925,1990,0.0,2,2,3,1,4,5,16,6,0,712,728,0,1,832,809,0,1641,0,1,1,1,3,1,0,6,0,4,6,3,2,4,0,0,0,234,0,0,0,0,8,2006,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,178000
60,70.06040268456375,9531,1,1,4,6,5,1998,1998,0.0,2,2,2,1,3,1,706,6,0,88,794,0,1,882,914,0,1796,1,0,2,1,3,1,2,7,0,0,2,2,2,3,0,0,36,0,0,0,0,0,5,2007,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,211000
120,70.06040268456375,3072,0,1,1,7,5,2004,2004,18.0,1,2,2,1,4,6,0,6,0,1375,1375,0,1,1414,0,0,1414,0,0,2,0,2,1,1,6,0,3,2,1,2,3,0,144,20,0,0,0,0,0,5,2006,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,178740
20,70.0,9100,0,1,1,5,6,1965,1965,0.0,2,2,3,1,4,3,338,4,466,121,925,0,1,925,0,0,925,0,1,1,0,2,1,2,5,0,0,6,3,1,3,0,0,0,0,0,0,0,0,7,2009,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,117500
80,82.0,9020,0,1,7,6,7,1966,1966,183.0,2,2,3,1,1,4,312,2,539,276,1127,2,1,1165,0,0,1165,1,0,1,1,3,1,2,6,0,0,2,2,2,2,0,0,129,0,0,0,0,0,5,2008,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,174900
80,101.0,9150,1,1,7,6,5,1962,1962,305.0,2,2,2,1,1,1,371,6,0,728,1099,1,1,1431,0,0,1431,0,1,1,0,3,1,2,6,0,4,3,2,1,3,0,64,110,0,0,0,0,0,12,2008,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,165000
160,24.0,2522,0,1,4,6,5,2004,2006,50.0,1,2,2,1,4,6,0,6,0,970,970,0,1,970,739,0,1709,0,0,2,0,3,1,1,7,4,0,6,3,2,3,0,0,40,0,0,0,0,0,4,2006,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,130000
85,64.0,7301,0,1,8,7,5,2003,2003,500.0,1,2,5,5,5,7,0,7,0,0,0,0,1,495,1427,0,1922,0,0,3,0,4,1,1,7,0,5,4,2,2,3,0,0,0,177,0,0,0,0,7,2009,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,198500
70,50.0,9000,0,1,4,5,6,1880,1991,0.0,2,2,4,3,4,6,0,6,0,636,636,2,1,1089,661,0,1750,0,0,1,0,3,1,0,8,0,0,6,3,1,4,2,0,0,293,0,0,0,0,6,2006,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,124000
